argc= 3
1B = 3.1097296775e+02
2B = 2.2899660808e+03
3B = 4.6790711578e+01
Disp = -1.3548179077e+03
Buck = 0.0000000000e+00
Elec = -2.9307986349e+03
Total = -1.6378867824e+03

Energy=           -1637.8868
     -2.78579503e+01     -4.60207369e+00      9.07241407e+00
     -1.58489170e+01      7.33545640e+00     -3.37557722e+01
      2.66515297e+01      2.59278175e+01     -1.09778121e+01
     -5.38756255e+00     -2.01456763e+01      9.95089976e+00
     -1.64118807e+01     -9.76775718e+00     -2.24034842e+00
     -1.93118145e+00      1.17876509e+01     -4.37852798e+00
      2.15361631e+01     -1.08962614e+01      1.36040434e+01
     -1.86006499e+01      1.95527645e+00     -1.82743406e+01
     -8.97465221e+00     -2.40792889e+01     -8.36311968e+00
      6.65326378e+00      1.48523179e+01     -7.47435877e+00
      3.35566266e+00      9.18451412e+00      1.08981190e+01
      2.91785948e+01     -1.82909953e+01     -7.59449911e+01
     -2.68927182e+01      2.14910915e+01      8.51022665e+01
     -2.69625236e-01     -4.25356157e+00     -5.39685556e+00
     -6.97654040e+00     -1.49836195e+01      1.84351606e+01
      8.51083672e+00      7.58859604e+00     -7.60767763e+00
     -1.67413017e+00      3.76394533e+00     -1.52024505e+01
     -1.05829621e+01     -1.21759611e+01      9.99779158e+00
      4.94268936e+00      2.87278314e+01     -9.21065486e+00
      5.79844865e+00     -9.56008823e+00     -1.27578652e+00
      3.99048140e+01      1.77697693e+01      1.34454635e+01
     -3.55181343e+01     -4.15004198e+01     -7.42106541e+00
     -3.17792739e-01      1.94838721e+01     -1.39531351e+01
      1.55340377e+01     -1.14643013e+01      1.42885448e+01
     -1.49983453e+01      4.43298569e+00     -1.29426763e+01
      2.63839679e+00      1.51296163e+01     -4.37592318e+00
      4.74493058e+00     -1.39143244e+01     -2.11895936e+00
     -5.79388811e+00     -6.96856164e+00      1.37845817e+00
      1.67088637e-01      2.40634427e+01      5.60195910e+00
     -2.95236830e+01      9.91530889e+00     -8.90628740e+00
      2.88461172e+01     -1.35723383e+01      2.23384811e+01
      6.94503348e+00     -2.50236209e+00     -1.44945204e+01
      4.04077815e+01     -3.70896843e+01      4.87607795e+00
      3.98731784e+00      1.28664437e+01     -1.88310248e+01
     -4.11117538e+01      2.08723736e+01      1.54893054e+01
      2.32303051e+01     -8.86165046e+01     -6.56621701e+01
     -2.45622350e+01      7.87756442e+01      5.16006440e+01
      1.68139774e+00      8.95260721e+00      2.09057296e+01
     -1.04650007e+01     -8.38023072e+00      1.04552616e+01
     -4.14116841e+00      1.35218120e+00     -4.46986107e+00
      1.43985557e+01      5.41967211e+00     -9.70357857e+00
      6.53345553e+01     -3.57027075e+01      8.05727666e+00
     -4.52346006e+01      6.98728547e+00      1.74587481e+01
     -2.11931952e+01      2.87813122e+01     -2.77066253e+01
      8.37704159e+01     -2.30695116e+01      2.58952424e+01
     -7.34607210e+01      3.99719141e+01     -2.83690810e+01
     -1.30478477e+01     -2.32401027e+01      7.10685918e+00
      3.31326793e+01     -2.06372721e+01     -4.27621729e+01
     -1.85743540e+01     -1.64975062e+01      2.97873456e+01
     -9.46181775e+00      3.47319294e+01      1.31024307e+01
      2.44906179e+01      3.80105124e+01      2.96222612e+01
     -2.27477309e+01     -3.62067086e+01     -2.55909887e+01
      1.40300055e+00     -4.77838522e+00     -1.45035667e+00
      3.49779205e+01     -1.89244930e+01     -4.42690650e+01
     -2.00216297e+01      2.62060510e+01      3.68312913e+01
     -7.12655123e+00     -1.48110304e+00      1.50966451e+00
      2.70636544e+01     -7.31020840e+00     -4.50880051e+01
     -4.15217281e-02     -7.71039044e+00      2.55062471e+01
     -2.46368633e+01      1.99674179e+01      1.27954650e+01
     -2.91688930e+01     -1.26323456e+01      2.64095897e+01
      2.68935308e+01      2.14250425e+00     -1.63894481e+01
      2.94301964e+00      1.46068290e+01     -1.05742077e+01
      1.67933043e+01     -1.51790079e+01      1.03177441e-01
     -1.03425296e+01      1.92512754e+01     -2.38979319e+01
     -2.65405447e+00     -3.09531007e+00      2.60737140e+01
      6.21935714e+00     -8.39433883e+00     -8.80171944e+00
      1.15483201e+01     -1.02008427e+01      1.10336542e+01
     -1.71363505e+01      1.65807926e+01      3.76652259e-01
      3.70022457e+01     -5.54736040e+00     -2.48376076e+01
      3.20425344e+00     -2.38174991e+01      9.80115460e-01
     -4.05578196e+01      2.82767107e+01      1.93999084e+01
      3.02847565e+01     -5.44507096e+01     -6.63689552e+00
     -2.63318153e+01      2.85885370e+01      2.15705381e+01
     -7.60419934e+00      2.06415069e+01     -8.88210861e+00
      2.74336859e+01     -3.86851757e+01      3.85856250e+00
      1.04483463e-01      2.06121755e+01      1.55455728e+01
     -2.78967075e+01      1.95091805e+01     -2.46786847e+00
     -7.36461559e+01     -1.21498971e+01     -1.05901363e+01
      7.29077850e+01      6.11239541e+00      1.12612591e+01
      4.07680228e-01      1.98082358e+00      6.50843801e+00
     -9.57004790e+00      7.33425050e+00     -5.98450166e+00
      9.67251213e+00     -6.30361899e+00      1.18141395e+00
     -2.83511871e+00     -1.24699177e+00     -9.95467140e+00
      4.00892186e+01     -3.06927955e+01      1.21022912e+01
     -3.97669926e+01      8.50078783e+00     -1.23342208e+01
      4.88281610e-01      2.58879525e+01      1.67100482e+00
     -3.38791241e+01     -2.20236946e+00     -8.49459484e-01
      2.04929893e+01     -1.56194573e+01      1.16474090e+01
      1.26321811e+01      1.35530180e+01     -5.44736097e+00
     -2.56319473e+01      9.65091147e+00      1.49174053e+01
      1.09625341e+01      3.00462372e-01     -1.94010265e+01
      8.98032735e+00     -1.45831988e+01      5.08831462e+00
     -3.84725261e+01     -5.11280054e+00      1.70983351e+01
      2.34790391e+01      3.23069835e+00     -1.38296123e+01
      3.25387760e+00      3.77907284e+00     -1.33662035e+01
     -1.98694363e+01      5.59220625e+00     -2.54475799e+01
      3.24768221e+01     -1.43951705e+01      1.96626291e+01
     -5.64669530e+00      5.71630218e+00      2.35166146e+00
      3.52541945e+00      9.93529146e+00     -1.34852282e+01
     -8.21093664e-02      8.11044670e+00     -3.56325713e+00
     -1.74834737e+01     -1.59673916e+01      1.09950433e+01
     -1.27417848e+01     -9.82314870e+00      1.33588170e+01
      2.28680906e+01      6.07160618e+00     -2.25756982e+00
     -5.63929344e+00     -6.28044977e-01     -1.34947720e+01
      2.77131679e+01     -1.15501047e+01     -6.75055758e+00
     -1.99604233e+01     -8.07349477e+00     -6.59939538e+00
     -9.89457705e+00      1.80529649e+01      7.89267024e+00
      7.43464975e+00     -6.18419086e+00      1.06843003e+01
     -1.22614084e+01      9.35225965e+00     -9.76087731e+00
      1.34620161e+01     -9.64572199e+00     -4.01117449e+00
     -1.24514321e+01      1.48471198e+01     -1.65842941e+01
      4.22383011e+00     -7.38170152e+00      1.04255524e+01
      6.63081298e+00     -6.22834292e+00      4.80181529e+00
      7.08735280e+01      2.03695552e+01      1.63136988e+01
     -4.68141476e+01      7.31155426e+00      2.52506767e+00
     -1.89122894e+01     -2.95850538e+01     -9.34246791e+00
     -1.92844659e+01     -9.28963861e+00     -2.20519785e+01
      1.31484909e+01      1.38951883e+01      3.74386255e+01
      1.01762690e+01     -9.16830781e+00     -2.00583338e+01
      6.67453332e+00      8.02997161e+00     -8.98743357e-01
      1.18625037e+01      4.88075392e+00      6.02956615e-01
     -1.29026020e+01     -3.72501646e+00     -1.65527898e+00
      1.36688043e+01      4.75019793e-01     -1.48235886e+01
      3.69839206e+00      6.06123509e+00     -8.54647455e+00
     -2.49258694e+01     -7.08920534e+00      3.21479802e+01
      8.78657330e+00     -5.27172660e+00     -6.23009109e+00
     -3.24182125e+00      1.78451876e+01      1.70720440e+01
     -8.71231983e-01     -2.04326393e+01     -1.18838029e+01
      2.62492130e+01      2.63457872e+01      2.22500891e+00
     -1.32285377e+01     -4.13573709e+01     -7.88328765e-01
     -1.05290887e+01      1.80139024e+01      4.70957941e+00
      8.26428579e+00      2.10003801e+01      1.82646593e+01
     -1.24458556e+00     -2.03456818e+01     -2.01507488e+01
     -8.64568178e+00      6.80725475e-01     -3.01715982e+00
     -3.96578912e+00      1.02680048e+01     -5.60045252e+00
      3.17741110e+00      4.13491631e+00      4.17431033e+00
      8.96328604e-01     -1.74614701e+01      3.89628367e+00
      9.59570907e+00      6.73305798e+00      3.64459870e+01
     -1.03167917e+00     -9.67359694e+00     -5.41003901e+00
      7.46758792e+00     -6.70629191e+00     -3.32004496e+01
      3.96431227e+00     -1.73980193e+01      6.01891756e+00
     -1.06056433e+01      1.00022154e+01     -1.23928648e+00
      7.03528591e+00      7.94721059e-01     -7.09776275e+00
     -1.50487100e+00     -3.00404030e+01     -1.53201674e+01
      1.02512987e+01      1.56557047e+01     -1.31949396e+01
     -4.17060060e+00      1.70917051e+01      2.94991095e+01
      2.12358502e+01      1.27561063e+01      1.91390133e+00
     -2.43745376e+01     -1.83569783e+01      3.53821293e+00
     -5.78389992e-01      8.88890492e+00     -5.71730469e+00
      1.17003399e+01      3.97610352e+01     -1.41218011e+01
     -6.04795075e+00     -2.64080961e+01      2.91044230e+01
     -6.50806433e+00     -1.21974384e+01     -8.58093959e+00
     -5.55961905e-01      1.27986172e+01     -4.55346488e+00
      2.48940888e-02      1.39692019e+01      1.65559625e+01
      1.57534462e+00     -2.22917760e+01     -1.53519609e+01
     -9.40225447e+00      4.52679022e+00      4.00736298e+00
      9.81739716e+00     -1.60781688e+00     -2.00520002e+00
     -7.59149893e-02      7.07987890e+00     -4.45995409e+00
      2.62759873e+01     -1.85505645e+01      3.47556915e+01
     -6.57768759e+00      6.61219293e+00     -7.05206319e-02
     -1.18577819e+01      2.86880768e+01     -2.43888259e+01
      4.93701424e+00      2.06699394e+01      3.87216513e+01
      7.00364067e-01     -9.70488215e+00     -1.64463759e+01
     -1.74568254e+00     -1.13422257e+01     -1.82031948e+01
      2.17531072e+01      2.35313685e+01      9.82611702e+00
     -8.85707947e+00     -2.49283111e+00      7.19069338e+00
     -5.64760025e+00     -2.32861899e+01     -1.69256137e+01
     -2.33542773e+01     -2.25143459e+01     -2.63306506e+01
      2.82805213e+01      2.78693278e+01      3.08592765e+01
     -4.66461699e+00     -3.33044960e+00     -5.13425415e+00
      1.68596627e+00     -2.39017499e+01      1.39155286e+01
     -8.82715322e+00     -2.13040586e+00     -1.08516812e+01
      1.60030262e+01      2.92399302e+01     -6.80004066e+00
     -2.12009920e+01      9.26973137e+00      2.54511809e+01
      1.71141650e+01     -6.69812195e+00     -9.71395435e-01
      4.97227408e+00     -6.63320441e+00     -2.24936452e+01
     -1.24067611e+01     -4.09252771e+01     -5.90301073e+00
      1.60474159e+01      1.80379371e+01     -8.50542782e+00
     -1.17761751e+01      1.91932154e+01      1.37553879e+01
      1.40356173e+01      7.56909794e+00      3.67691740e+00
     -6.49653844e+00     -1.53772714e+00     -1.01780401e+01
     -9.75443390e+00     -1.00621404e+01      1.57552765e+00
     -2.87012321e+01      9.87716114e+00      7.29169235e+00
      2.96075352e+01     -2.76297855e+00     -1.52479586e+01
     -1.14326196e+00      2.38908219e+00     -4.44813888e+00
     -1.80720795e+01     -1.25550890e+01     -2.90085498e+01
     -2.47252003e+00      1.32872133e+01      1.96969655e+01
      2.20921704e+01     -1.85108111e+00      6.54916198e+00
      2.63640392e+01      2.79191799e+00     -4.67811850e+01
      3.51244052e+00      4.70615997e+00      1.54168107e+00
     -3.53237671e+01     -8.05520070e+00      4.51775603e+01
      1.47476384e+01     -3.19078951e+01     -2.70705301e+01
     -9.11747342e+00      1.70255826e+01      1.83507586e+01
     -1.64013184e+01      1.73156346e+01     -8.20061537e+00
      3.74712806e+01     -1.31812158e+01     -9.87707527e+00
     -2.67561100e+01      1.43527920e+01      8.26339300e+00
     -7.49786955e+00     -2.62876905e-01      9.12385500e-01
     -2.50173323e+00      1.47495992e+01      2.23141024e+00
     -7.22375149e+00     -1.55171950e+01     -3.35362684e+00
      1.77798589e+00      1.05467637e+01      6.35490705e+00
      6.54601591e+00     -1.49929564e+01      1.52761039e+01
     -2.31685085e+00      9.64003006e+00      6.68591968e+00
     -1.58312542e+00      1.57704542e+00     -1.09976085e+01
      1.84727214e+00      3.13432478e+00     -3.96278577e+00
      5.05926021e-01     -2.25069630e+00      3.95017268e+00
     -7.69602493e-02     -1.45207938e+00     -5.48776900e-01
     -5.35157681e+01      8.03354038e+00      4.60886154e+01
      4.46572686e+01     -2.90705062e+00     -5.61195135e+01
      1.37551490e+01     -8.29504523e-01      1.72835346e+01
      1.19687390e+01     -9.55581398e+00     -2.64308837e+01
     -7.54861681e+00      8.58566403e+00      7.65212481e+00
     -1.57554713e+00     -3.52820558e+00      1.44760756e+01
     -5.38939807e+00      4.30452414e+00      1.78399612e+01
     -4.11229426e-01      2.26071851e+00     -2.07695260e+01
      4.23454156e+00     -1.99492779e+00      2.21224098e+00
      4.54635213e+00      1.71135363e+01      7.22580921e+00
     -1.40720290e+00      6.02135046e+00      5.86776166e+00
     -5.17047589e+00     -1.27516399e+01     -1.81654267e+01
     -1.74144820e+01     -1.93173035e+01      2.54174255e+01
      2.13212001e+01      2.59481281e+01     -1.81145930e+01
      1.03755463e+00     -2.64503291e+00     -2.63320038e+00
     -2.63638269e+01     -1.50279578e+01     -2.79603615e+00
      2.06019171e+00      2.02821109e+01      6.54015709e+00
      2.65376003e+01     -2.19567739e+00      1.10644531e+00
     -9.75099595e+00     -1.08140606e+01      4.31224706e-01
      1.73377514e+01      1.31201409e+01     -2.25420371e+01
     -1.31887626e+01     -2.96566854e+00      1.34017954e+01
     -3.41203656e+01      1.48980221e+01      3.33947867e+01
      2.78968474e+00     -1.27255850e+01     -1.88287813e+01
      2.75280036e+01     -1.62687387e+00     -1.60802912e+01
      1.51930572e+00     -1.61430068e+00     -7.72883234e+00
      5.50789688e+00      1.54094001e+01      1.60493992e+01
     -1.22132912e+01     -1.59071130e+01     -1.07529130e+01
      6.36625661e+00      7.33811482e+01      4.51653210e+00
      1.30048589e+01     -4.83766348e+01      5.95221987e+00
     -1.72306782e+01     -1.11064448e+01     -7.79028027e+00
      3.04032970e+01     -3.79155226e+00     -1.87247068e+01
     -7.80074216e+00      9.63778520e+00     -1.11322641e+00
     -2.43506406e+01     -3.78441318e+00      1.52858521e+01
     -4.46009315e-01      4.87180840e+01      7.53134734e+00
      3.21076432e+00     -4.39515367e+01     -9.56114171e+00
     -2.67116230e+00     -4.67272888e+00      3.46315830e+00
     -6.52551983e+00      4.56052513e+00      6.06400823e+01
      1.22163836e+01     -9.60542905e+00     -5.02985244e+01
     -4.46513975e+00      6.77024470e+00     -8.99549440e+00
      2.48507829e+00     -5.91100740e-01     -6.14208348e-02
      1.34881368e+01      7.39901842e+00      1.31364560e+01
     -1.47012286e+01     -5.77965959e+00     -9.48239951e+00
      3.88651087e+00     -6.33180050e+00     -2.80685395e+01
     -7.43486911e+00      6.24663881e+00      1.13056391e+01
      6.51904689e+00      1.92531525e+00      1.08637313e+01
      1.81887054e+01      2.29585401e-01      8.36301705e+00
     -3.28739161e+00      1.26443664e+01      9.16566629e+00
     -1.33026042e+01     -7.65347918e+00     -1.48275280e+01
      5.19208722e-01      1.17136952e+01      5.96256818e+00
      8.01825312e+00     -7.86135077e+00      1.18630757e+00
     -9.87885465e+00      1.49949081e+00     -4.16802111e+00
      4.40584435e+01      2.10327026e+01     -4.69727804e+01
     -2.49549672e+01     -1.35681098e+01     -8.64372099e+00
     -2.41041708e+01     -9.05508067e+00      5.95547314e+01
     -2.04014935e+01     -3.08606656e+00      3.49741963e+01
      1.03140844e+01      5.03916098e+00     -5.36540526e+00
      5.50922039e+00     -6.09337598e+00     -2.47508518e+01
     -1.60985409e+01      4.04495383e+01     -2.48008757e+01
      1.37031766e+01     -4.34441839e+01      1.05517473e+01
     -5.21502329e+00      3.46350245e+00      1.57895088e+01
      1.74837837e+01      2.45263261e+01      2.32722132e+00
      8.12211991e+00     -8.62532186e+00      1.02947907e-01
     -1.96487966e+01     -2.10658030e+01     -3.83673752e+00
      3.59145062e+01     -3.45030759e+00     -2.46493476e+01
     -3.27246508e+01     -4.51341383e-02      1.20392750e+01
     -7.64565030e+00      3.71303702e+00      1.32136511e+01
      1.06848987e+01      2.65705024e+01     -2.74210076e+01
      1.16637265e+00     -9.37513992e+00     -4.10159642e+00
     -2.78572588e+00     -1.46534913e+01      2.46369582e+01
     -6.15312783e+00      1.53664728e+01      1.50072131e+01
     -6.74443819e+00      7.15999625e+00     -1.54688050e+01
      1.23964571e+01     -1.86996005e+01      7.19120400e+00
      2.95061707e+01     -3.62883760e+01     -1.26993350e+01
     -2.27466634e+01      3.10903060e+01      1.81053289e+01
     -1.32598248e+01      1.07232788e+01     -1.41720257e+01
      2.27564860e+01     -2.20792630e+01     -1.79970103e+01
     -1.46738635e+01      1.91019674e+01      6.88694949e+00
     -4.83758904e+00      3.55684546e+00      2.82193734e+00
     -3.14840524e+01     -9.38131780e+00      2.18286632e+00
      2.84246623e-01     -2.22926107e+00      6.87381841e+00
      2.66342403e+01      1.34608080e+01     -7.46258564e+00
     -1.77240649e+01     -8.26265884e+01      1.39975888e+00
      4.48209504e+01      6.98975574e+01      4.34371111e+00
     -1.48019451e+01      3.46906275e+00     -2.72113909e+00
      1.84284735e+01      3.25654088e+01     -5.17936187e+00
      9.14250433e+00     -2.16004796e+01      2.56636088e+01
     -2.66435884e+01     -8.03268797e+00     -1.53072818e+01
      2.67895841e+00     -2.45641131e+01      4.57088323e+00
     -1.24282492e+00      1.31115774e+00     -4.43306880e+00
     -7.75040056e+00      1.98639910e+01      8.92471790e-01
      9.03915977e-01     -1.71205769e+01      3.87491357e-01
      3.05665135e-01      4.02577793e+00     -2.41884399e+00
      5.17101287e-02      8.94117453e+00      1.06941178e+01
      1.82308596e+01      2.86971126e+01     -6.63942943e+00
     -1.61736159e+01     -7.29365400e+00     -9.44728146e+00
     -1.10769560e+00     -1.00108643e+01      5.42584840e+00
      1.82532572e+01     -1.23869263e+01     -1.17983086e+01
     -1.59954151e+01      3.32285661e+01      7.14037917e+00
     -9.49106619e+00     -1.47666891e+01      4.01187871e+00
     -7.24065546e+00      1.73112475e+01     -4.88647458e+00
      1.23882074e+01     -5.76807956e+00     -3.94602145e+00
      2.57293472e+00     -1.44776270e+01      8.34065806e+00
      4.71831389e+00     -9.62069031e+00     -3.31886423e+01
     -4.46449452e+00     -4.01370994e+00      2.81445516e+01
      2.59484273e+00      1.84912616e+01      8.25977240e+00
      1.17049773e+01     -4.10142123e-01      2.28205396e+01
     -9.32169316e+00      9.55210379e+00     -1.87456205e+01
     -1.81130889e+01     -2.43489329e+00     -2.45659977e+00
     -2.99237558e+01     -1.19530188e+00      2.95700904e+01
      3.43442039e+01     -2.02947798e+00     -2.97589896e+01
     -9.56483029e+00     -9.58033815e+00      4.86084418e+00
      1.29839285e+01      4.35718066e+00      7.25160953e+00
     -2.55267118e+01      1.29340175e+01     -1.31100660e+01
      8.58831655e+00     -1.95799943e+01      3.07560280e+00
     -2.40663197e+01      2.47192158e-01     -1.79464268e+00
      1.13168256e+01      6.37449484e+00      6.47789007e+00
      1.47456000e+01     -6.02149496e+00     -3.98883966e+00
      1.25591821e+01     -2.60397735e+01     -3.89714186e+01
     -1.61980481e+01      2.85845159e+01      3.75923455e+01
      2.13308153e+00      2.79741970e+00      1.51007076e+01
      5.84157816e+00     -3.61271639e-01     -2.47579210e+00
     -4.63263012e+00      1.60800135e+00      5.04398198e+00
     -3.60588761e+00     -4.15662902e+00     -8.06197519e-01
      5.94074369e+01     -3.67746519e+01      8.09807978e+00
     -9.76142946e+00      3.58370536e+01     -2.48899748e+01
     -4.52553484e+01      9.67038109e+00      1.08131468e+01
      3.77526184e+01     -1.89159174e+01     -8.63036154e+01
     -3.85592198e+01      9.62718908e+00      9.57087047e+01
     -2.89256363e+00      9.53050866e+00     -6.52385619e+00
